Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,TER,TPL,TXT,TER,TPL,TXT,TER,TPL,TXT,TER,TPL,TXT,TER,TPL,TXT
Date,,,,,,,,,,,,,,,
1973-02-21,1.1183116436004639,,1.6131260395050049,1.1183116436004639,,1.6206640116522246,1.1183116436004639,,1.5980500952105656,1.1183116436004639,,0.0,14400,,87200
1973-02-22,1.1110962629318237,,1.620664119720459,1.1110962629318237,,1.6282020923703215,1.1110962629318237,,1.598050201770871,1.1110962629318237,,0.0,1600,,53600
1973-02-23,1.0750221014022827,,1.6131260395050049,1.0750221014022827,,1.6282019837994441,1.0750221014022827,,1.6131260395050049,1.0750221014022827,,0.0,20800,,35200
1973-02-26,1.0533770322799683,,1.598050594329834,1.0533770322799683,,1.6055885688313898,1.0533770322799683,,1.598050594329834,1.0533770322799683,,0.0,4800,,37600
1973-02-27,0.8874346017837524,,1.598050594329834,0.8874346017837524,,1.6055885688313898,0.8874346017837524,,1.5905126198282782,0.8874346017837524,,0.0,190400,,37600
1973-02-28,0.8874346017837524,,1.5754364728927612,0.8874346017837524,,1.5905124200017828,0.8874346017837524,,1.5754364728927612,0.8874346017837524,,0.0,140800,,60800
1973-03-01,0.9523681998252869,,1.5754364728927612,0.9523681998252869,,1.5905124200017828,0.9523681998252869,,1.5678984993382503,0.9523681998252869,,0.0,40000,,37600
1973-03-02,0.9956573247909546,,1.5754364728927612,0.9956573247909546,,1.582974446447272,0.9956573247909546,,1.5754364728927612,0.9956573247909546,,0.0,44800,,45600
1973-03-05,0.9884431958198547,,1.590512752532959,0.9884431958198547,,1.5980507276634468,0.9884431958198547,,1.575436802271983,0.9884431958198547,,0.0,17600,,64800
1973-03-06,0.9884431958198547,,1.590512752532959,0.9884431958198547,,1.5980507276634468,0.9884431958198547,,1.575436802271983,0.9884431958198547,,0.0,0,,34400
1973-03-07,1.0173027515411377,,1.6055889129638672,1.0173027515411377,,1.6055889129638672,1.0173027515411377,,1.5754370084950622,1.0173027515411377,,0.0,12800,,63200
1973-03-08,1.0100876092910767,,1.5829734802246094,1.0100876092910767,,1.6131253560384113,1.0100876092910767,,1.5754355112711589,1.0100876092910767,,0.0,1600,,92800
1973-03-09,1.0100876092910767,,1.5754364728927612,1.0100876092910767,,1.6055883671108044,1.0100876092910767,,1.5754364728927612,1.0100876092910767,,0.0,0,,428000
1973-03-12,1.0028729438781738,,1.5520044565200806,1.0028729438781738,,1.5672201864859638,1.0028729438781738,,1.5520044565200806,1.0028729438781738,,0.0,4800,,32800
1973-03-13,0.9812276363372803,,1.5596128702163696,0.9812276363372803,,1.5596128702163696,0.9812276363372803,,1.5367892672375933,0.9812276363372803,,0.0,3200,,71200
1973-03-14,0.9812276363372803,,1.5139645338058472,0.9812276363372803,,1.5443959817215425,0.9812276363372803,,1.5139645338058472,0.9812276363372803,,0.0,0,,60000
1973-03-15,0.9812276363372803,,1.4607099294662476,0.9812276363372803,,1.5139649789780378,0.9812276363372803,,1.4607099294662476,0.9812276363372803,,0.0,0,,86400
1973-03-16,0.9812276363372803,,1.4607099294662476,0.9812276363372803,,1.4759256578981876,0.9812276363372803,,1.4531020652502775,0.9812276363372803,,0.0,3200,,78400
1973-03-19,0.9812276363372803,,1.4607099294662476,0.9812276363372803,,1.4607099294662476,0.9812276363372803,,1.4531020652502775,0.9812276363372803,,0.0,147200,,36800
1973-03-20,0.9956573247909546,,1.4759249687194824,0.9956573247909546,,1.4911406900464874,0.9956573247909546,,1.453101386728975,0.9956573247909546,,0.0,14400,,136000
1973-03-21,0.9884431958198547,,1.4531010389328003,0.9884431958198547,,1.4759246154605405,0.9884431958198547,,1.4531010389328003,0.9884431958198547,,0.0,25600,,22400
1973-03-22,0.8802193403244019,,1.4150623083114624,0.8802193403244019,,1.4531016176746736,0.8802193403244019,,1.377022998948251,0.8802193403244019,,0.0,665600,,220800
1973-03-23,0.8657892942428589,,1.3541996479034424,0.8657892942428589,,1.3846311006653176,0.8657892942428589,,1.3389839215225048,0.8657892942428589,,0.0,27200,,256000
1973-03-26,0.8441450595855713,,1.3313753604888916,0.8441450595855713,,1.3770225157056535,0.8441450595855713,,1.300943923677717,0.8441450595855713,,0.0,14400,,91200
1973-03-27,0.8657892942428589,,1.407454252243042,0.8657892942428589,,1.5443957470558785,0.8657892942428589,,1.3846306697742359,0.8657892942428589,,0.0,105600,,139200
1973-03-28,0.8657892942428589,,1.4607099294662476,0.8657892942428589,,1.4607099294662476,0.8657892942428589,,1.4302784726023674,0.8657892942428589,,0.0,27200,,87200
1973-03-29,0.8657892942428589,,1.506357192993164,0.8657892942428589,,1.506357192993164,0.8657892942428589,,1.4378864114934746,0.8657892942428589,,0.0,102400,,102400
1973-03-30,0.8585749864578247,,1.4759249687194824,0.8585749864578247,,1.5063564113734924,0.8585749864578247,,1.453101386728975,0.8585749864578247,,0.0,8000,,69600
1973-04-02,0.7647804021835327,,1.491141438484192,0.7647804021835327,,1.491141438484192,0.7647804021835327,,1.4454942515918185,0.7647804021835327,,0.0,422400,,40800
1973-04-03,0.8513595461845398,,1.491141438484192,0.8513595461845398,,1.491141438484192,0.8513595461845398,,1.4835335740021296,0.8513595461845398,,0.0,200000,,52000
1973-04-04,0.8657892942428589,,1.4759249687194824,0.8657892942428589,,1.6128664606625271,0.8657892942428589,,1.4759249687194824,0.8657892942428589,,0.0,20800,,40800
1973-04-05,0.8369296789169312,,1.4607099294662476,0.8369296789169312,,1.4683177936822176,0.8369296789169312,,1.4531020652502775,0.8369296789169312,,0.0,6400,,113600
1973-04-06,0.8369296789169312,,1.4302784204483032,0.8369296789169312,,1.4531020122639677,0.8369296789169312,,1.4302784204483032,0.8369296789169312,,0.0,14400,,48800
1973-04-09,0.8441450595855713,,1.3922396898269653,0.8441450595855713,,1.407455424142014,0.8441450595855713,,1.3770239555119166,0.8441450595855713,,0.0,3200,,54400
1973-04-10,0.8441450595855713,,1.377023696899414,0.8441450595855713,,1.4074551598143183,0.8441450595855713,,1.377023696899414,0.8441450595855713,,0.0,9600,,63200
1973-04-11,0.8585749864578247,,1.3694151639938354,0.8585749864578247,,1.3846308880382114,0.8585749864578247,,1.3694151639938354,0.8585749864578247,,0.0,41600,,44000
1973-04-12,0.8657892942428589,,1.377023696899414,0.8657892942428589,,1.3846315626281402,0.8657892942428589,,1.354200099713236,0.8657892942428589,,0.0,33600,,106400
1973-04-13,0.8657892942428589,,1.3694151639938354,0.8657892942428589,,1.3922387500603994,0.8657892942428589,,1.3541994399494595,0.8657892942428589,,0.0,6400,,69600
1973-04-16,0.8585749864578247,,1.377023696899414,0.8585749864578247,,1.377023696899414,0.8585749864578247,,1.3389843682557838,0.8585749864578247,,0.0,1600,,48800
1973-04-17,0.8730046153068542,,1.399846076965332,0.8730046153068542,,1.4074539360792742,0.8730046153068542,,1.346591063167738,0.8730046153068542,,0.0,8000,,80000
1973-04-18,0.8657892942428589,,1.437886118888855,0.8657892942428589,,1.437886118888855,0.8657892942428589,,1.392238940511431,0.8657892942428589,,0.0,8000,,34400
1973-04-19,0.8585749864578247,,1.445494294166565,0.8585749864578247,,1.483533617697264,0.8585749864578247,,1.445494294166565,0.8585749864578247,,0.0,12800,,106400
1973-04-23,0.8946490287780762,,1.445494294166565,0.8946490287780762,,1.4531021588727049,0.8946490287780762,,1.4378864294604252,0.8946490287780762,,0.0,33600,,43200
1973-04-24,0.8946490287780762,,1.437886118888855,0.8946490287780762,,1.468317571140471,0.8946490287780762,,1.437886118888855,0.8946490287780762,,0.0,51200,,85600
1973-04-25,0.9090787768363953,,1.3313753604888916,0.9090787768363953,,1.4302775301252093,0.9090787768363953,,1.3313753604888916,0.9090787768363953,,0.0,40000,,151200
1973-04-26,0.9307239055633545,,1.3009450435638428,0.9307239055633545,,1.3313765065711842,0.9307239055633545,,1.3009450435638428,0.9307239055633545,,0.0,30400,,156800
1973-04-27,0.9235085844993591,,1.2476893663406372,0.9235085844993591,,1.3009444002698107,0.9235085844993591,,1.2476893663406372,0.9235085844993591,,0.0,9600,,69600
1973-04-30,0.9307239055633545,,1.240081787109375,0.9307239055633545,,1.2705132420077645,0.9307239055633545,,1.2172581959355828,0.9307239055633545,,0.0,16000,,243200
1973-05-01,0.9307239055633545,,1.2629057168960571,0.9307239055633545,,1.2629057168960571,0.9307239055633545,,1.2324742538383209,0.9307239055633545,,0.0,11200,,109600
1973-05-02,0.9451535940170288,,1.3085523843765259,0.9451535940170288,,1.3161602470763893,0.9451535940170288,,1.2857287962769353,0.9451535940170288,,0.0,17600,,97600
1973-05-03,0.9523681998252869,,1.346591591835022,0.9523681998252869,,1.3618073160365478,0.9379383786158128,,1.2933365571296822,0.0,,0.0,19200,,196000
1973-05-04,1.0533770322799683,,1.3694151639938354,1.0533770322799683,,1.3694151639938354,0.9667980981199709,,1.3465915779272715,0.0,,0.0,54400,,106400
1973-05-07,1.02451753616333,,1.361807942390442,1.067807009522344,,1.3770236735903352,1.02451753616333,,1.361807942390442,0.0,,0.0,44800,,161600
1973-05-08,1.02451753616333,,1.3694151639938354,1.02451753616333,,1.3770230260160234,1.0100877117103253,,1.3618073019716475,0.0,,0.0,9600,,87200
1973-05-09,1.0100876092910767,,1.377023696899414,1.0245174322809492,,1.3846315626281402,1.0100876092910767,,1.377023696899414,0.0,,0.0,24000,,68000
1973-05-10,1.0173027515411377,,1.4226701259613037,1.0173027515411377,,1.4302779875974605,0.9884431115077199,,1.3770229561443634,0.0,,0.0,12800,,145600
1973-05-11,0.9956573247909546,,1.4226701259613037,1.00287267330466,,1.4226701259613037,0.9812275084896364,,1.415062264325147,0.0,,0.0,24000,,42400
1973-05-14,0.9956573247909546,,1.3922396898269653,0.9956573247909546,,1.407455424142014,0.9956573247909546,,1.3922396898269653,0.9956573247909546,,0.0,0,,69600
1973-05-15,0.9812276363372803,,1.3846302032470703,0.9956574545187108,,1.3846302032470703,0.9812276363372803,,1.346590911949074,0.0,,0.0,3200,,116000
1973-05-16,0.974013090133667,,1.3694151639938354,0.974013090133667,,1.3922387500603994,0.9667977412537792,,1.3541994399494595,0.0,,0.0,4800,,96800
1973-05-17,0.9523681998252869,,1.3313753604888916,0.9667980210347609,,1.3618067973000663,0.9523681998252869,,1.3313753604888916,0.0,,0.0,20800,,48000
1973-05-18,0.9162940979003906,,1.3085523843765259,0.937938389604997,,1.3313759724761163,0.9162940979003906,,1.3009445216766622,0.0,,0.0,19200,,28000
