Price,Close,High,Low,Open,Volume
Ticker,ROST,ROST,ROST,ROST,ROST
Date,,,,,
1985-08-08,0.4150561988353729,0.42090169896261814,0.4150561988353729,0.0,6630400
1985-08-09,0.4092099070549011,0.41505611967269423,0.4092099070549011,0.0,10294400
1985-08-12,0.40336430072784424,0.4092097981850018,0.40336430072784424,0.0,3756800
1985-08-13,0.3916727900505066,0.3975182904603504,0.3916727900505066,0.0,15484800
1985-08-14,0.3916727900505066,0.403364504475811,0.3916727900505066,0.0,5305600
1985-08-15,0.3916727900505066,0.3975182904603504,0.3916727900505066,0.0,4633600
1985-08-16,0.3887493312358856,0.39751829556896034,0.3887493312358856,0.0,2230400
1985-08-19,0.3887493312358856,0.39459554532647745,0.3887493312358856,0.0,665600
1985-08-20,0.394595742225647,0.3975184939265526,0.394595742225647,0.0,1875200
1985-08-21,0.39751821756362915,0.4033644305070137,0.39751821756362915,0.0,7030400
1985-08-22,0.4004409909248352,0.4062872042141134,0.4004409909248352,0.0,6822400
1985-08-23,0.39751821756362915,0.4033644305070137,0.39751821756362915,0.0,2720000
1985-08-26,0.394595742225647,0.4004412456274582,0.394595742225647,0.0,2262400
1985-08-27,0.3887493312358856,0.39459554532647745,0.3887493312358856,0.0,2342400
1985-08-28,0.3916727900505066,0.39459554025542853,0.3916727900505066,0.0,342400
1985-08-29,0.3916727900505066,0.39459554025542853,0.3916727900505066,0.0,368000
1985-08-30,0.3887493312358856,0.39459554532647745,0.3887493312358856,0.0,963200
1985-09-03,0.3858266770839691,0.3916728926305674,0.3858266770839691,0.0,1718400
1985-09-04,0.3858266770839691,0.3916728926305674,0.3858266770839691,0.0,1708800
1985-09-05,0.3858266770839691,0.38874942805436646,0.3858266770839691,0.0,1651200
1985-09-06,0.3916727900505066,0.39459554025542853,0.3916727900505066,0.0,2441600
1985-09-09,0.3916727900505066,0.3975182904603504,0.3916727900505066,0.0,2803200
1985-09-10,0.3916727900505066,0.3975182904603504,0.3916727900505066,0.0,1958400
1985-09-11,0.3858266770839691,0.3916728926305674,0.3858266770839691,0.0,2272000
1985-09-12,0.3829038739204407,0.3887493750644427,0.3829038739204407,0.0,4339200
1985-09-13,0.3449058532714844,0.35075132966299516,0.3449058532714844,0.0,2185600
1985-09-16,0.3332141637802124,0.34198239008324993,0.3332141637802124,0.0,2265600
1985-09-17,0.30398452281951904,0.3098307581305055,0.30398452281951904,0.0,2179200
1985-09-18,0.33905985951423645,0.3449060982641754,0.33905985951423645,0.0,2150400
1985-09-19,0.3595203459262848,0.3624430957161653,0.3595203459262848,0.0,1712000
1985-09-20,0.35659754276275635,0.35952026963223055,0.35659754276275635,0.0,444800
1985-09-23,0.35659754276275635,0.3653657679715142,0.35659754276275635,0.0,441600
1985-09-24,0.35659754276275635,0.3624430188018724,0.35659754276275635,0.0,224000
1985-09-25,0.35659754276275635,0.3624430188018724,0.35659754276275635,0.0,3385600
1985-09-26,0.35659754276275635,0.3624430188018724,0.35659754276275635,0.0,646400
1985-09-30,0.3507513999938965,0.3565976357634099,0.3507513999938965,0.0,707200
1985-10-01,0.3507513999938965,0.3565976357634099,0.3507513999938965,0.0,137600
1985-10-02,0.35659754276275635,0.3624430188018724,0.35659754276275635,0.0,540800
1985-10-03,0.35659754276275635,0.3624430188018724,0.35659754276275635,0.0,179200
1985-10-04,0.35367414355278015,0.3624431067960033,0.35367414355278015,0.0,262400
1985-10-07,0.35367414355278015,0.35952035691677464,0.35367414355278015,0.0,83200
1985-10-08,0.35367414355278015,0.35952035691677464,0.35367414355278015,0.0,108800
1985-10-09,0.3507513999938965,0.3565976357634099,0.3507513999938965,0.0,412800
1985-10-10,0.3507513999938965,0.3565976357634099,0.3507513999938965,0.0,934400
1985-10-11,0.35367414355278015,0.35952035691677464,0.35367414355278015,0.0,2243200
1985-10-14,0.3653658926486969,0.37413485675530117,0.3653658926486969,0.0,361600
1985-10-15,0.36244285106658936,0.36536559888360987,0.36244285106658936,0.0,771200
1985-10-16,0.3653658926486969,0.3682893787214786,0.3653658926486969,0.0,892800
1985-10-17,0.3829038739204407,0.3887493750644427,0.3829038739204407,0.0,1600000
1985-10-18,0.3829038739204407,0.3887493750644427,0.3829038739204407,0.0,736000
1985-10-21,0.37998104095458984,0.3858265408310727,0.37998104095458984,0.0,156800
1985-10-22,0.37998104095458984,0.3858265408310727,0.37998104095458984,0.0,147200
1985-10-23,0.39751821756362915,0.4004409672325785,0.39751821756362915,0.0,1235200
1985-10-24,0.37998104095458984,0.3829037908928313,0.37998104095458984,0.0,1971200
1985-10-25,0.37998104095458984,0.3858265408310727,0.37998104095458984,0.0,329600
1985-10-28,0.37121203541755676,0.37705753463082436,0.37121203541755676,0.0,889600
1985-10-29,0.37121203541755676,0.3799809978429289,0.37121203541755676,0.0,835200
1985-10-30,0.37705761194229126,0.3858265761656419,0.37705761194229126,0.0,1564800
1985-10-31,0.3829038739204407,0.3858266244924417,0.3829038739204407,0.0,796800
1985-11-01,0.37998104095458984,0.3858265408310727,0.37998104095458984,0.0,806400
1985-11-04,0.37998104095458984,0.3858265408310727,0.37998104095458984,0.0,348800
1985-11-05,0.3829038739204407,0.3858266244924417,0.3829038739204407,0.0,912000
1985-11-06,0.394595742225647,0.4033647109343459,0.394595742225647,0.0,1648000
1985-11-07,0.4062872529029846,0.40921000309511774,0.4062872529029846,0.0,3670400
1985-11-08,0.4150561988353729,0.42090169896261814,0.4150561988353729,0.0,3062400
1985-11-11,0.4150561988353729,0.42090169896261814,0.4150561988353729,0.0,3395200
1985-11-12,0.4150561988353729,0.42090169896261814,0.4150561988353729,0.0,2217600
1985-11-13,0.4179789125919342,0.42382441221141953,0.4179789125919342,0.0,1024000
1985-11-14,0.4179789125919342,0.42090166240167687,0.4179789125919342,0.0,2643200
1985-11-15,0.4179789125919342,0.42090166240167687,0.41213269936692853,0.0,5955200
1985-11-18,0.4179789125919342,0.42382441221141953,0.4179789125919342,0.0,422400
1985-11-19,0.4209016263484955,0.4209016263484955,0.4150561272297182,0.0,1590400
1985-11-20,0.4179789125919342,0.42382441221141953,0.4179789125919342,0.0,160000
1985-11-21,0.4209016263484955,0.42382437590788413,0.41797887678910683,0.0,486400
1985-11-22,0.4209016263484955,0.4209016263484955,0.41797887678910683,0.0,518400
1985-11-25,0.4179789125919342,0.42090166240167687,0.4092099495571858,0.0,1670400
1985-11-26,0.4209016263484955,0.4209016263484955,0.4150561272297182,0.0,1241600
1985-11-27,0.450131356716156,0.4647458211690836,0.41797896403522883,0.0,3932800
1985-11-29,0.47059109807014465,0.4735145604571492,0.4501311429927287,0.0,1740800
1985-12-02,0.46474558115005493,0.4705910784700609,0.4588993702248094,0.0,921600
1985-12-03,0.46766847372055054,0.46766847372055054,0.46182297460177324,0.0,1667200
1985-12-04,0.4618229568004608,0.46766845569391896,0.4618229568004608,0.0,614400
1985-12-05,0.46474558115005493,0.4676683298100579,0.46182283249005196,0.0,4579200
1985-12-06,0.4618229568004608,0.46474570624718986,0.455976744301571,0.0,1558400
1985-12-09,0.45889949798583984,0.4618229610649962,0.45889949798583984,0.0,268800
1985-12-10,0.4296706020832062,0.4618229890594078,0.42674785243231916,0.0,2435200
1985-12-11,0.44428518414497375,0.45013139863392915,0.435516219214378,0.0,1945600
1985-12-12,0.4559766948223114,0.4588994439518851,0.4472077338282361,0.0,2496000
1985-12-13,0.45305392146110535,0.46182288198617194,0.4530539214611053,0.0,1088000
1985-12-16,0.44428518414497375,0.45597689951720993,0.44428518414497375,0.0,1414400
1985-12-17,0.43259331583976746,0.4472077764870526,0.4267478170230223,0.0,3750400
1985-12-18,0.4238244891166687,0.43259345374259317,0.42090173877657716,0.0,6140800
1985-12-19,0.4238244891166687,0.42967070340250163,0.42090173877657716,0.0,592000
1985-12-20,0.4209016263484955,0.42674783907273195,0.4150561272297182,0.0,1971200
1985-12-23,0.39751821756362915,0.4209016421261956,0.39751821756362915,0.0,2748800
1985-12-24,0.40336430072784424,0.406287049456423,0.4004408383940091,0.0,1628800
1985-12-26,0.40336430072784424,0.4092097981850018,0.40336430072784424,0.0,406400
1985-12-27,0.4062872529029846,0.4062872529029846,0.4004410389131047,0.0,275200
1985-12-30,0.41213271021842957,0.41213271021842957,0.4004409970660944,0.0,864000
1985-12-31,0.4209016263484955,0.42674783907273195,0.4092099145054817,0.0,508800
1986-01-02,0.4209016263484955,0.42674783907273195,0.4209016263484955,0.0,236800
1986-01-03,0.42674773931503296,0.42674773931503296,0.4179787790812636,0.0,73600
1986-01-06,0.41213271021842957,0.4267478868630028,0.4092099603317305,0.0,1020800
1986-01-07,0.4092099070549011,0.41797886917886773,0.4092099070549011,0.0,1011200
1986-01-08,0.4092099070549011,0.4121326565610746,0.4092099070549011,0.0,339200
1986-01-09,0.4092099070549011,0.4121326565610746,0.4062871575487277,0.0,1238400
1986-01-10,0.3273678719997406,0.4121325890269126,0.3039844525711877,0.0,38217600
1986-01-13,0.2893701493740082,0.32736804796897934,0.2835239345717057,0.0,7932800
1986-01-14,0.30398452281951904,0.30398452281951904,0.2864473332982348,0.0,14672000
1986-01-15,0.31859901547431946,0.321522501362846,0.30106180197201576,0.0,7385600
1986-01-16,0.3156762421131134,0.32444520501763285,0.3127534923467768,0.0,6566400
1986-01-17,0.3156762421131134,0.32152247755146846,0.3127534923467768,0.0,1795200
1986-01-20,0.3156762421131134,0.31859899187944996,0.3069072792085939,0.0,2902400
1986-01-21,0.30398452281951904,0.3156762352356544,0.29813904571437017,0.0,1107200
1986-01-22,0.30690711736679077,0.30983060149716385,0.2981388949917134,0.0,1475200
1986-01-23,0.2893701493740082,0.30690736656948997,0.2893701493740082,0.0,1910400
1986-01-24,0.29521575570106506,0.2981392432463461,0.29521575570106506,0.0,1504000
1986-01-27,0.30690711736679077,0.30690711736679077,0.29521541086134034,0.0,2992000
1986-01-28,0.30106186866760254,0.3039846192978828,0.2952156538013214,0.0,604800
1986-01-29,0.2981390953063965,0.30398457338387375,0.2981390953063965,0.0,729600
1986-01-30,0.30398452281951904,0.3127534855329941,0.3010617731168588,0.0,5052800
1986-01-31,0.30398452281951904,0.3098307581305055,0.3010617731168588,0.0,1363200
1986-02-03,0.30398452281951904,0.3098307581305055,0.30398452281951904,0.0,1020800
1986-02-04,0.30690711736679077,0.30690711736679077,0.3039843691417115,0.0,6425600
1986-02-05,0.3156762421131134,0.3156762421131134,0.30398452944225735,0.0,3804800
1986-02-06,0.336137056350708,0.336137056350708,0.3127536213629336,0.0,12576000
1986-02-07,0.3332141637802124,0.3361368910144446,0.32444517927138095,0.0,3740800
1986-02-10,0.31859901547431946,0.3332142148995693,0.30690730193759613,0.0,2563200
1986-02-11,0.3098308742046356,0.32152259100092145,0.3039846367034319,0.0,6323200
1986-02-12,0.28352388739585876,0.30690731550284905,0.28060113728388353,0.0,3545600
1986-02-13,0.2922927737236023,0.3010617353366615,0.28352381211054306,0.0,1334400
1986-02-14,0.2922927737236023,0.29813900830094553,0.2922927737236023,0.0,1283200
1986-02-18,0.2981390953063965,0.2981390953063965,0.29229285902295554,0.0,2041600
1986-02-19,0.2922927737236023,0.3010617353366615,0.2893700243877174,0.0,7113600
1986-02-20,0.2893701493740082,0.298139137074784,0.2864474210758919,0.0,3376000
1986-02-21,0.2747555673122406,0.28937000428144705,0.26890933314111076,0.0,2339200
1986-02-24,0.2659865617752075,0.27475554434616556,0.26306383518687393,0.0,803200
1986-02-25,0.26890936493873596,0.26890936493873596,0.2630638882820879,0.0,633600
1986-02-26,0.2747555673122406,0.2747555673122406,0.26890933314111076,0.0,1696000
1986-02-27,0.2776782512664795,0.28060099994795956,0.2718320402982746,0.0,1667200
1986-02-28,0.2806012034416199,0.28352395424269616,0.2747557241396474,0.0,777600
1986-03-03,0.2864473760128021,0.2864473760128021,0.28060113983003443,0.0,2076800
1986-03-04,0.3156762421131134,0.32152247755146846,0.2864473395389003,0.0,7254400
